Acero		
Tiempo	Fuerza	Desplazamiento
seg	N	mm
742.18	6580.734	61.84556
742.19	6580.877	61.84642
742.2	6580.877	61.84726
742.21	6580.973	61.8481
742.22	6580.973	61.84894
742.23	6581.116	61.84977
742.24	6581.116	61.85059
742.25	6581.164	61.85142
742.26	6581.211	61.85223
742.27	6581.307	61.85305
742.28	6581.307	61.85387
742.29	6581.45	61.8547
742.3	6581.45	61.85553
742.31	6581.545	61.85637
742.32	6581.593	61.85721
742.33	6581.688	61.85805
742.34	6581.736	61.85888
742.35	6581.783	61.85972
742.36	6581.879	61.86055
742.37	6581.926	61.86139
742.38	6582.021	61.86222
742.39	6582.021	61.86305
742.4	6582.117	61.86388
742.41	6582.165	61.86472
742.42	6582.212	61.86555
742.43	6582.26	61.86639
742.44	6582.403	61.86725
742.45	6582.403	61.86808
742.46	6582.499	61.86893
742.47	6582.546	61.86977
742.48	6582.642	61.87059
742.49	6582.642	61.87141
742.5	6582.737	61.87224
742.51	6582.785	61.87306
742.52	6582.88	61.87389
742.53	6582.928	61.87471
742.54	6582.976	61.87554
742.55	6583.119	61.87637
742.56	6583.119	61.87721
742.57	6583.214	61.87805
742.58	6583.262	61.87889
742.59	6583.357	61.87973
742.6	6583.357	61.88056
742.61	6583.452	61.88139
742.62	6583.5	61.88222
742.63	6583.595	61.88304
742.64	6583.69	61.88387
742.65	6583.69	61.88472
742.66	6583.786	61.88555
742.67	6583.833	61.88638
742.68	6583.929	61.88723
742.69	6583.977	61.88807
742.7	6584.024	61.88893
742.71	6584.167	61.88977
742.72	6584.167	61.8906
742.73	6584.263	61.89144
742.74	6584.311	61.89225
742.75	6584.406	61.89308
742.76	6584.454	61.89391
742.77	6584.501	61.89473
742.78	6584.597	61.89555
742.79	6584.645	61.89637
742.8	6584.74	61.8972
742.81	6584.74	61.89803
742.82	6584.883	61.89888
742.83	6584.931	61.89971
742.84	6584.978	61.90055
742.85	6585.121	61.90139
742.86	6585.121	61.90222
742.87	6585.216	61.90304
742.88	6585.264	61.90387
742.89	6585.359	61.90471
742.9	6585.407	61.90554
742.91	6585.455	61.90638
742.92	6585.502	61.90722
742.93	6585.598	61.90806
742.94	6585.646	61.90891
742.95	6585.741	61.90976
742.96	6585.836	61.91059
742.97	6585.884	61.91144
742.98	6585.932	61.91227
742.99	6586.075	61.91309
743	6586.075	61.91392
743.01	6586.17	61.91474
743.02	6586.218	61.91556
743.03	6586.266	61.91637
743.04	6586.409	61.91721
743.05	6586.409	61.91803
743.06	6586.504	61.91887
743.07	6586.552	61.91971
743.08	6586.647	61.92055
743.09	6586.695	61.92138
743.1	6586.742	61.92222
743.11	6586.885	61.92305
743.12	6586.933	61.92389
743.13	6586.981	61.92471
743.14	6587.124	61.92554
743.15	6587.124	61.92637
743.16	6587.219	61.92722
743.17	6587.267	61.92806
743.18	6587.362	61.92889
743.19	6587.41	61.92975
743.2	6587.458	61.93059
743.21	6587.553	61.93144
743.22	6587.601	61.93227
743.23	6587.696	61.9331
743.24	6587.696	61.93391
743.25	6587.839	61.93474
743.26	6587.887	61.93556
743.27	6587.935	61.93639
743.28	6588.078	61.93722
743.29	6588.078	61.93804
743.3	6588.173	61.93887
743.31	6588.221	61.93971
743.32	6588.316	61.94055
743.33	6588.364	61.94139
743.34	6588.459	61.94223
743.35	6588.554	61.94306
743.36	6588.602	61.94389
743.37	6588.65	61.94472
743.38	6588.745	61.94555
743.39	6588.745	61.94638
743.4	6588.888	61.94722
743.41	6588.936	61.94805
743.42	6588.983	61.94888
743.43	6589.126	61.94973
743.44	6589.174	61.95058
743.45	6589.222	61.95143
743.46	6589.365	61.95227
743.47	6589.365	61.9531
743.48	6589.46	61.95394
743.49	6589.46	61.95475
743.5	6589.604	61.95557
743.51	6589.604	61.95639
743.52	6589.699	61.95723
743.53	6589.747	61.95805
743.54	6589.842	61.95887
743.55	6589.89	61.95971
743.56	6589.937	61.96054
743.57	6590.08	61.96138
743.58	6590.08	61.96222
743.59	6590.176	61.96305
743.6	6590.223	61.96389
743.61	6590.319	61.96472
743.62	6590.366	61.96555
743.63	6590.414	61.96638
743.64	6590.557	61.96722
743.65	6590.557	61.96805
743.66	6590.652	61.96888
743.67	6590.795	61.96972
743.68	6590.795	61.97056
743.69	6590.891	61.97142
743.7	6590.938	61.97226
743.71	6591.034	61.9731
743.72	6591.082	61.97394
743.73	6591.129	61.97476
743.74	6591.225	61.97558
743.75	6591.272	61.97641
743.76	6591.368	61.97723
743.77	6591.416	61.97805
743.78	6591.463	61.97887
743.79	6591.606	61.97971
743.8	6591.606	61.98053
743.81	6591.702	61.98137
743.82	6591.749	61.98221
743.83	6591.845	61.98305
743.84	6591.892	61.98388
743.85	6591.94	61.98472
743.86	6591.988	61.98555
743.87	6592.083	61.98639
743.88	6592.131	61.98721
743.89	6592.178	61.98804
743.9	6592.274	61.98887
743.91	6592.321	61.98971
743.92	6592.417	61.99055
743.93	6592.417	61.99139
743.94	6592.56	61.99225
743.95	6592.56	61.99309
743.96	6592.655	61.99394
743.97	6592.703	61.99477
743.98	6592.798	61.99559
743.99	6592.846	61.99641
744	6592.894	61.99724
744.01	6593.037	61.99806
744.02	6593.037	61.99889
744.03	6593.132	61.99972
744.04	6593.18	62.00054
744.05	6593.275	62.00137
744.06	6593.323	62.00221
744.07	6593.371	62.00305
744.08	6593.466	62.00389
744.09	6593.514	62.00473
744.1	6593.609	62.00556
744.11	6593.609	62.00639
744.12	6593.704	62.00722
744.13	6593.752	62.00805
744.14	6593.847	62.00887
744.15	6593.847	62.00972
744.16	6593.943	62.01055
744.17	6593.943	62.01139
744.18	6594.086	62.01224
744.19	6594.086	62.01308
744.2	6594.181	62.01393
744.21	6594.181	62.01477
744.22	6594.324	62.0156
744.23	6594.324	62.01643
744.24	6594.419	62.01725
744.25	6594.419	62.01807
744.26	6594.515	62.01891
744.27	6594.563	62.01973
744.28	6594.563	62.02055
744.29	6594.658	62.02137
744.3	6594.658	62.0222
744.31	6594.801	62.02303
744.32	6594.801	62.02388
744.33	6594.896	62.02472
744.34	6594.944	62.02555
744.35	6595.04	62.02639
744.36	6595.04	62.02722
744.37	6595.135	62.02805
744.38	6595.183	62.02887
744.39	6595.278	62.02971
744.4	6595.278	62.03054
744.41	6595.373	62.03138
744.42	6595.421	62.03222
744.43	6595.516	62.03306
744.44	6595.516	62.03392
744.45	6595.611	62.03476
744.46	6595.611	62.0356
744.47	6595.659	62.03644
744.48	6595.754	62.03726
744.49	6595.754	62.03808
744.5	6595.85	62.03891
744.51	6595.85	62.03973
744.52	6595.993	62.04055
744.53	6595.993	62.04137
744.54	6596.088	62.04221
744.55	6596.088	62.04303
744.56	6596.136	62.04387
744.57	6596.184	62.04471
744.58	6596.184	62.04555
744.59	6596.184	62.04638
744.6	6596.327	62.04722
744.61	6596.327	62.04805
744.62	6596.375	62.04889
744.63	6596.422	62.04971
744.64	6596.47	62.05054
744.65	6596.565	62.05137
744.66	6596.565	62.05222
744.67	6596.661	62.05305
744.68	6596.661	62.05389
744.69	6596.804	62.05474
744.7	6596.804	62.05559
744.71	6596.852	62.05643
744.72	6596.899	62.05726
744.73	6596.899	62.05809
744.74	6596.995	62.05891
744.75	6597.042	62.05974
744.76	6597.042	62.06056
744.77	6597.09	62.06139
744.78	6597.138	62.06221
744.79	6597.138	62.06304
744.8	6597.233	62.06387
744.81	6597.28	62.06471
744.82	6597.28	62.06555
744.83	6597.376	62.06639
744.84	6597.376	62.06723
744.85	6597.519	62.06807
744.86	6597.519	62.06889
744.87	6597.519	62.06972
744.88	6597.614	62.07055
744.89	6597.614	62.07138
744.9	6597.614	62.07221
744.91	6597.757	62.07305
744.92	6597.757	62.07388
744.93	6597.757	62.07474
744.94	6597.853	62.07558
744.95	6597.853	62.07643
744.96	6597.853	62.07727
744.97	6597.948	62.0781
744.98	6597.996	62.07893
744.99	6597.996	62.07975
745	6598.091	62.08057
745.01	6598.091	62.08139
745.02	6598.091	62.08223
745.03	6598.234	62.08305
745.04	6598.234	62.08387
745.05	6598.234	62.0847
745.06	6598.234	62.08554
745.07	6598.33	62.08638
745.08	6598.33	62.08722
745.09	6598.33	62.08806
745.1	6598.425	62.08889
745.11	6598.473	62.08972
745.12	6598.473	62.09055
745.13	6598.521	62.09137
745.14	6598.568	62.09221
745.15	6598.568	62.09305
745.16	6598.663	62.09388
745.17	6598.663	62.09473
745.18	6598.663	62.09557
745.19	6598.759	62.09643
745.2	6598.806	62.09727
745.21	6598.806	62.0981
745.22	6598.806	62.09894
745.23	6598.902	62.09977
745.24	6598.902	62.10059
745.25	6598.902	62.10142
745.26	6598.949	62.10223
745.27	6599.045	62.10305
745.28	6599.045	62.10387
745.29	6599.045	62.1047
745.3	6599.14	62.10553
745.31	6599.14	62.10637
745.32	6599.14	62.10721
745.33	6599.14	62.10805
745.34	6599.283	62.10888
745.35	6599.283	62.10973
745.36	6599.283	62.11055
745.37	6599.283	62.11137
745.38	6599.378	62.11221
745.39	6599.378	62.11305
745.4	6599.378	62.11387
745.41	6599.426	62.11472
745.42	6599.521	62.11556
745.43	6599.521	62.11641
745.44	6599.521	62.11725
745.45	6599.569	62.11809
745.46	6599.617	62.11894
745.47	6599.617	62.11976
745.48	6599.617	62.12059
745.49	6599.76	62.12141
745.5	6599.76	62.12223
745.51	6599.76	62.12306
745.52	6599.76	62.12389
745.53	6599.855	62.12471
745.54	6599.855	62.12553
745.55	6599.855	62.12637
745.56	6599.855	62.12721
745.57	6599.951	62.12804
745.58	6599.999	62.12888
745.59	6599.999	62.12972
745.6	6599.999	62.13056
745.61	6600.046	62.13139
745.62	6600.094	62.13221
745.63	6600.094	62.13304
745.64	6600.094	62.13387
745.65	6600.094	62.1347
745.66	6600.189	62.13554
745.67	6600.237	62.13638
745.68	6600.237	62.13723
745.69	6600.237	62.13807
745.7	6600.332	62.13892
745.71	6600.332	62.13976
745.72	6600.332	62.14059
745.73	6600.332	62.14143
745.74	6600.475	62.14225
745.75	6600.475	62.14307
745.76	6600.475	62.14389
745.77	6600.475	62.14472
745.78	6600.475	62.14554
745.79	6600.571	62.14636
745.8	6600.571	62.14719
745.81	6600.571	62.14803
745.82	6600.571	62.14888
745.83	6600.571	62.14972
745.84	6600.618	62.15055
745.85	6600.714	62.15139
745.86	6600.714	62.15221
745.87	6600.714	62.15303
745.88	6600.714	62.15387
745.89	6600.809	62.15471
745.9	6600.809	62.15553
745.91	6600.809	62.15638
745.92	6600.809	62.15721
745.93	6600.809	62.15806
745.94	6600.809	62.15891
745.95	6600.904	62.15976
745.96	6600.952	62.1606
745.97	6600.952	62.16143
745.98	6600.952	62.16225
745.99	6601	62.16308
746	6601.047	62.16389
746.01	6601.047	62.16472
746.02	6601.047	62.16555
746.03	6601.047	62.16637
746.04	6601.143	62.1672
746.05	6601.143	62.16802
746.06	6601.143	62.16887
746.07	6601.143	62.1697
746.08	6601.143	62.17054
746.09	6601.143	62.17138
746.1	6601.143	62.17222
746.11	6601.19	62.17304
746.12	6601.286	62.17387
746.13	6601.286	62.17471
746.14	6601.286	62.17554
746.15	6601.286	62.17637
746.16	6601.286	62.17721
746.17	6601.286	62.17805
746.18	6601.286	62.17889
746.19	6601.333	62.17974
746.2	6601.381	62.18058
746.21	6601.381	62.18143
746.22	6601.381	62.18227
746.23	6601.381	62.18309
746.24	6601.381	62.18391
746.25	6601.381	62.18474
746.26	6601.381	62.18556
746.27	6601.381	62.18639
746.28	6601.381	62.18721
746.29	6601.477	62.18803
746.3	6601.524	62.18887
746.31	6601.524	62.18971
746.32	6601.524	62.19054
746.33	6601.524	62.19139
746.34	6601.524	62.19223
746.35	6601.524	62.19306
746.36	6601.524	62.19389
746.37	6601.524	62.19472
746.38	6601.524	62.19555
746.39	6601.524	62.19637
746.4	6601.524	62.19722
746.41	6601.524	62.19804
746.42	6601.524	62.19888
746.43	6601.62	62.19973
746.44	6601.62	62.20057
746.45	6601.62	62.20142
746.46	6601.62	62.20226
746.47	6601.62	62.20309
746.48	6601.62	62.20393
746.49	6601.62	62.20475
746.5	6601.62	62.20557
746.51	6601.62	62.20639
746.52	6601.524	62.20721
746.53	6601.524	62.20804
746.54	6601.524	62.20886
746.55	6601.524	62.20969
746.56	6601.524	62.21053
746.57	6601.524	62.21138
746.58	6601.524	62.21222
746.59	6601.524	62.21305
746.6	6601.524	62.21387
746.61	6601.524	62.21472
746.62	6601.524	62.21553
746.63	6601.524	62.21637
746.64	6601.524	62.21721
746.65	6601.524	62.21804
746.66	6601.524	62.21888
746.67	6601.524	62.21972
746.68	6601.524	62.22055
746.69	6601.524	62.22141
746.7	6601.524	62.22225
746.71	6601.524	62.22309
746.72	6601.524	62.22394
746.73	6601.524	62.22476
746.74	6601.477	62.22558
746.75	6601.381	62.22639
746.76	6601.381	62.22723
746.77	6601.381	62.22805
746.78	6601.381	62.22886
746.79	6601.381	62.2297
746.8	6601.381	62.23052
746.81	6601.381	62.23135
746.82	6601.333	62.2322
746.83	6601.286	62.23304
746.84	6601.286	62.23388
746.85	6601.286	62.23471
746.86	6601.286	62.23554
746.87	6601.286	62.23637
746.88	6601.286	62.23721
746.89	6601.238	62.23804
746.9	6601.143	62.23887
746.91	6601.143	62.23971
746.92	6601.143	62.24055
746.93	6601.143	62.24139
746.94	6601.047	62.24224
746.95	6601.047	62.24308
746.96	6601.047	62.24393
746.97	6601.047	62.24476
746.98	6601.047	62.24559
746.99	6601.047	62.24641
747	6600.952	62.24724
747.01	6600.952	62.24806
747.02	6600.952	62.24889
747.03	6600.952	62.24971
747.04	6600.952	62.25054
747.05	6600.904	62.25137
747.06	6600.809	62.25221
747.07	6600.809	62.25305
747.08	6600.809	62.25388
747.09	6600.809	62.25473
747.1	6600.714	62.25556
747.11	6600.714	62.25639
747.12	6600.714	62.25722
747.13	6600.714	62.25804
747.14	6600.618	62.25888
747.15	6600.571	62.25972
747.16	6600.571	62.26054
747.17	6600.571	62.26138
747.18	6600.571	62.26223
747.19	6600.523	62.26307
747.2	6600.475	62.26393
747.21	6600.475	62.26477
747.22	6600.475	62.2656
747.23	6600.475	62.26643
747.24	6600.332	62.26725
747.25	6600.332	62.26807
747.26	6600.332	62.26889
747.27	6600.237	62.26972
747.28	6600.237	62.27054
747.29	6600.237	62.27136
747.3	6600.142	62.27219
747.31	6600.094	62.27303
747.32	6600.094	62.27388
747.33	6600.094	62.27472
747.34	6599.999	62.27555
747.35	6599.999	62.27639
747.36	6599.999	62.27722
747.37	6599.903	62.27804
747.38	6599.855	62.27887
747.39	6599.855	62.27971
747.4	6599.808	62.28054
747.41	6599.76	62.28138
747.42	6599.76	62.28222
747.43	6599.76	62.28306
747.44	6599.617	62.28391
747.45	6599.617	62.28476
747.46	6599.617	62.28559
747.47	6599.617	62.28644
747.48	6599.521	62.28726
747.49	6599.521	62.28808
747.5	6599.521	62.28889
747.51	6599.521	62.28973
747.52	6599.378	62.29055
747.53	6599.378	62.29137
747.54	6599.378	62.2922
747.55	6599.331	62.29304
747.56	6599.283	62.29387
747.57	6599.283	62.29471
747.58	6599.188	62.29555
747.59	6599.14	62.29638
747.6	6599.14	62.29722
747.61	6599.045	62.29805
747.62	6599.045	62.29887
747.63	6599.045	62.29971
747.64	6598.902	62.30054
747.65	6598.902	62.30137
747.66	6598.902	62.30221
747.67	6598.806	62.30305
747.68	6598.806	62.30389
747.69	6598.711	62.30474
747.7	6598.663	62.30558
747.71	6598.663	62.30643
747.72	6598.616	62.30726
747.73	6598.568	62.30809
747.74	6598.568	62.30891
747.75	6598.521	62.30974
747.76	6598.473	62.31056
747.77	6598.473	62.31139
747.78	6598.377	62.31221
747.79	6598.33	62.31304
747.8	6598.33	62.31387
747.81	6598.234	62.31471
747.82	6598.234	62.31554
747.83	6598.187	62.31638
747.84	6598.091	62.31723
747.85	6598.091	62.31806
747.86	6598.043	62.31889
747.87	6597.996	62.31972
747.88	6597.996	62.32055
747.89	6597.853	62.32137
747.9	6597.853	62.32221
747.91	6597.805	62.32304
747.92	6597.757	62.32388
747.93	6597.757	62.32473
747.94	6597.614	62.32557
747.95	6597.614	62.32643
747.96	6597.519	62.32727
747.97	6597.519	62.3281
747.98	6597.519	62.32893
747.99	6597.376	62.32975
748	6597.376	62.33056
748.01	6597.328	62.33139
748.02	6597.28	62.33222
748.03	6597.28	62.33304
748.04	6597.138	62.33386
748.05	6597.138	62.3347
748.06	6597.042	62.33553
748.07	6597.042	62.33638
748.08	6596.947	62.33722
748.09	6596.899	62.33805
748.1	6596.804	62.33889
748.11	6596.804	62.33971
748.12	6596.708	62.34054
748.13	6596.661	62.34137
748.14	6596.565	62.34221
748.15	6596.565	62.34304
748.16	6596.47	62.34388
748.17	6596.422	62.34472
748.18	6596.375	62.34556
748.19	6596.327	62.34642
748.2	6596.327	62.34726
748.21	6596.184	62.3481
748.22	6596.184	62.34894
748.23	6596.088	62.34976
748.24	6596.088	62.35058
748.25	6595.993	62.35141
748.26	6595.993	62.35223
748.27	6595.897	62.35305
748.28	6595.85	62.35387
748.29	6595.85	62.3547
748.3	6595.754	62.35553
748.31	6595.754	62.35637
748.32	6595.611	62.35721
748.33	6595.611	62.35804
748.34	6595.516	62.35888
748.35	6595.516	62.35972
748.36	6595.373	62.36055
748.37	6595.373	62.36137
748.38	6595.278	62.36221
748.39	6595.23	62.36304
748.4	6595.135	62.36387
748.41	6595.087	62.36471
748.42	6595.04	62.36555
748.43	6594.944	62.36639
748.44	6594.896	62.36724
748.45	6594.801	62.36809
748.46	6594.706	62.36893
748.47	6594.658	62.36976
748.48	6594.563	62.37059
748.49	6594.563	62.37141
748.5	6594.467	62.37224
748.51	6594.419	62.37306
748.52	6594.324	62.37389
748.53	6594.324	62.37471
748.54	6594.229	62.37554
748.55	6594.181	62.37637
748.56	6594.086	62.37721
748.57	6594.086	62.37805
748.58	6593.943	62.37888
748.59	6593.943	62.37973
748.6	6593.847	62.38056
748.61	6593.847	62.38139
748.62	6593.704	62.38222
748.63	6593.657	62.38305
748.64	6593.609	62.38388
748.65	6593.514	62.38472
748.66	6593.514	62.38555
748.67	6593.371	62.38638
748.68	6593.371	62.38722
748.69	6593.275	62.38807
748.7	6593.228	62.38892
748.71	6593.132	62.38976
748.72	6593.037	62.39059
748.73	6593.037	62.39143
748.74	6592.894	62.39225
748.75	6592.798	62.39307
748.76	6592.798	62.39389
748.77	6592.655	62.39472
748.78	6592.607	62.39554
748.79	6592.56	62.39636
748.8	6592.464	62.3972
748.81	6592.417	62.39803
748.82	6592.321	62.39888
748.83	6592.226	62.39972
748.84	6592.178	62.40055
748.85	6592.083	62.40139
748.86	6592.083	62.40222
748.87	6591.94	62.40305
748.88	6591.845	62.40387
748.89	6591.845	62.40471
748.9	6591.702	62.40554
748.91	6591.654	62.40638
748.92	6591.606	62.40722
748.93	6591.463	62.40806
748.94	6591.416	62.40891
748.95	6591.368	62.40976
748.96	6591.225	62.41059
748.97	6591.177	62.41144
748.98	6591.129	62.41226
748.99	6591.082	62.41308
749	6591.034	62.41391
749.01	6590.938	62.41473
749.02	6590.843	62.41555
749.03	6590.795	62.41637
749.04	6590.7	62.4172
749.05	6590.652	62.41803
749.06	6590.557	62.41887
749.07	6590.462	62.41971
749.08	6590.414	62.42054
749.09	6590.319	62.42138
749.1	6590.319	62.42222
749.11	6590.176	62.42305
749.12	6590.08	62.42387
749.13	6590.08	62.42471
749.14	6589.937	62.42554
749.15	6589.842	62.42637
749.16	6589.747	62.42722
749.17	6589.699	62.42805
749.18	6589.604	62.42889
749.19	6589.508	62.42974
749.2	6589.413	62.43058
749.21	6589.365	62.43143
749.22	6589.222	62.43227
749.23	6589.174	62.43309
749.24	6589.126	62.43391
749.25	6588.983	62.43474
749.26	6588.936	62.43556
749.27	6588.888	62.43639
749.28	6588.745	62.43721
749.29	6588.697	62.43804
749.3	6588.65	62.43887
749.31	6588.554	62.43971
749.32	6588.507	62.44055
749.33	6588.411	62.44139
749.34	6588.316	62.44223
749.35	6588.316	62.44306
749.36	6588.173	62.44389
749.37	6588.173	62.44472
749.38	6588.078	62.44555
749.39	6588.078	62.44638
749.4	6587.935	62.44722
749.41	6587.887	62.44805
749.42	6587.839	62.44888
749.43	6587.696	62.44973
749.44	6587.648	62.45057
749.45	6587.553	62.45143
749.46	6587.458	62.45226
749.47	6587.362	62.4531
749.48	6587.314	62.45393
749.49	6587.219	62.45475
749.5	6587.124	62.45557
749.51	6587.028	62.45639
749.52	6586.981	62.45722
749.53	6586.885	62.45805
749.54	6586.79	62.45887
749.55	6586.742	62.45971
749.56	6586.647	62.46054
749.57	6586.599	62.46138
749.58	6586.504	62.46222
749.59	6586.409	62.46305
749.6	6586.409	62.46389
749.61	6586.266	62.46472
749.62	6586.17	62.46554
749.63	6586.17	62.46637
749.64	6586.075	62.46721
749.65	6586.027	62.46804
749.66	6585.932	62.46888
749.67	6585.884	62.46972
749.68	6585.836	62.47056
749.69	6585.789	62.47141
749.7	6585.693	62.47226
749.71	6585.646	62.4731
749.72	6585.598	62.47394
749.73	6585.455	62.47476
749.74	6585.407	62.47558
749.75	6585.359	62.47641
749.76	6585.264	62.47723
749.77	6585.216	62.47805
749.78	6585.121	62.47887
749.79	6585.073	62.4797
749.8	6584.978	62.48053
749.81	6584.931	62.48137
749.82	6584.883	62.48221
749.83	6584.788	62.48305
749.84	6584.74	62.48388
749.85	6584.645	62.48473
749.86	6584.645	62.48555
749.87	6584.549	62.48637
749.88	6584.501	62.48721
749.89	6584.406	62.48804
749.9	6584.358	62.48887
749.91	6584.263	62.48971
749.92	6584.215	62.49055
749.93	6584.167	62.49139
749.94	6584.072	62.49224
749.95	6584.024	62.49309
749.96	6583.929	62.49393
749.97	6583.929	62.49477
749.98	6583.786	62.49559
749.99	6583.738	62.49641
750	6583.69	62.49724
750.01	6583.643	62.49806
750.02	6583.595	62.49889
750.03	6583.452	62.49972
750.04	6583.452	62.50054
750.05	6583.357	62.50137
750.06	6583.357	62.50221
750.07	6583.214	62.50305
750.08	6583.214	62.50388
750.09	6583.119	62.50473
750.1	6583.119	62.50556
750.11	6583.119	62.50639
750.12	6582.976	62.50722
750.13	6582.976	62.50805
750.14	6582.88	62.50888
750.15	6582.88	62.50972
750.16	6582.785	62.51055
750.17	6582.737	62.51138
750.18	6582.689	62.51223
750.19	6582.642	62.51307
750.2	6582.594	62.51393
750.21	6582.499	62.51477
750.22	6582.451	62.5156
750.23	6582.403	62.51643
750.24	6582.403	62.51726
750.25	6582.26	62.51807
750.26	6582.212	62.51891
750.27	6582.165	62.51972
750.28	6582.069	62.52054
750.29	6582.021	62.52137
750.3	6581.926	62.5222
750.31	6581.926	62.52304
750.32	6581.783	62.52388
750.33	6581.736	62.52472
750.34	6581.688	62.52556
750.35	6581.688	62.52639
750.36	6581.545	62.52722
750.37	6581.545	62.52805
750.38	6581.497	62.52888
